P1_HP,P1_Atk,P1_Def,P1_SpAtk,P1_SpDef,P1_Speed,P2_HP,P2_Atk,P2_Def,P2_SpAtk,P2_SpDef,P2_Speed,Vantagem_Tipo_P1,Vantagem_Tipo_P2,Vitoria_P1
304,372,225,185,350,300,324,328,295,284,295,328,0.5,2.0,0
368,375,370,260,238,265,324,251,284,482,317,394,1.0,1.0,1
374,350,276,251,289,232,324,218,262,284,284,438,1.0,0.5,1
344,295,416,295,262,152,324,240,196,251,207,185,0.5,2.0,0
334,306,218,295,207,229,354,328,372,163,251,251,0.5,2.0,0
304,218,218,218,218,218,344,295,416,295,262,152,0.5,2.0,0
404,471,438,295,394,218,364,394,240,196,284,372,4.0,1.0,1
384,262,284,262,317,262,284,207,196,245,240,240,2.0,1.0,1
338,269,256,269,256,269,318,289,317,229,273,188,1.0,1.0,0
344,405,317,207,262,295,334,247,207,207,207,207,2.0,1.0,1
364,289,291,328,328,284,324,328,361,262,295,306,0.5,1.0,0
404,328,328,328,328,328,364,289,328,291,328,284,1.0,1.0,1
384,295,273,361,328,361,294,247,190,251,229,317,0.5,0.5,1
304,218,218,218,218,218,344,293,262,251,262,221,2.0,2.0,0
304,267,185,185,185,251,404,460,322,342,300,328,1.0,2.0,0
304,247,443,225,421,185,334,295,262,273,262,196,1.0,2.0,0
324,328,295,284,295,328,394,262,269,317,306,240,1.0,2.0,0
434,416,394,229,229,196,294,229,207,251,207,273,4.0,2.0,1
346,333,280,223,229,311,394,449,348,262,394,287,2.0,1.0,1
274,152,251,196,251,152,314,355,207,271,207,262,1.0,1.0,0
308,306,229,236,245,240,284,172,207,172,207,188,2.0,0.5,1
340,284,218,240,218,333,354,284,229,163,185,185,1.0,0.0,1
384,394,284,251,295,229,376,311,302,258,273,269,1.0,2.0,0
310,388,225,441,282,344,344,311,251,284,229,324,1.0,2.0,0
404,383,306,240,262,295,324,328,240,328,240,372,1.0,2.0,0
294,174,218,251,218,207,324,328,295,284,295,328,1.0,0.5,0
354,350,339,174,262,328,354,284,240,251,306,333,2.0,1.0,1
344,361,262,262,240,339,384,229,251,317,295,262,1.0,2.0,0
364,372,273,273,273,240,294,229,251,207,207,207,1.0,1.0,1
334,394,240,273,240,273,374,361,284,339,284,218,1.0,1.0,0
398,331,335,344,331,243,270,210,196,155,163,207,2.0,0.25,1
524,339,350,394,350,295,474,295,196,196,295,119,1.0,1.0,1
368,320,221,207,221,311,352,315,397,227,364,152,1.0,1.0,0
334,212,273,269,295,295,384,295,306,328,383,306,1.0,2.0,0
354,324,262,359,262,273,304,240,240,240,240,174,2.0,1.0,1
478,410,344,357,304,322,308,251,218,207,218,192,1.0,2.0,1
264,207,405,207,306,174,362,339,262,427,284,331,2.0,1.0,1
404,403,350,317,328,243,454,394,306,394,306,317,2.0,1.0,1
324,240,273,240,273,291,386,306,392,306,267,346,0.5,1.0,0
376,311,302,258,273,269,346,240,342,375,284,262,2.0,1.0,1
394,273,504,394,284,174,422,287,326,254,293,179,2.0,1.0,1
404,438,372,372,328,306,360,287,265,271,260,386,2.0,0.5,1
434,251,326,251,361,353,434,207,152,207,163,152,1.0,1.0,1
404,383,405,152,152,262,364,262,251,284,372,328,1.0,2.0,1
318,284,309,284,300,273,360,273,273,262,262,223,1.0,0.5,1
364,284,306,350,394,350,384,339,394,383,251,295,1.0,2.0,0
404,328,328,328,328,328,328,278,245,218,201,251,1.0,1.0,1
328,205,218,205,218,229,280,199,196,218,251,251,2.0,0.5,1
402,258,291,267,300,221,404,438,350,317,350,262,4.0,0.5,1
524,339,350,394,350,295,404,273,361,306,361,295,1.0,1.0,1
348,284,328,240,306,302,318,161,298,161,298,159,1.0,1.0,1
360,344,273,328,328,262,314,196,218,251,295,196,2.0,2.0,1
304,251,344,339,344,298,414,372,339,262,317,339,2.0,1.0,0
344,372,251,207,295,383,270,210,196,155,163,207,1.0,2.0,1
404,379,273,234,273,284,334,291,234,317,295,339,1.0,2.0,0
324,394,284,240,240,262,304,295,229,251,251,306,1.0,2.0,0
360,287,265,271,260,386,328,205,218,205,218,229,1.0,2.0,1
344,315,218,315,218,254,324,218,262,284,284,438,1.0,2.0,0
394,273,350,328,284,174,384,218,183,240,205,262,1.0,2.0,1
304,218,245,196,245,251,364,223,218,306,218,304,1.0,1.0,0
314,229,229,405,405,405,304,207,207,185,249,236,1.0,2.0,0
412,273,328,350,273,254,304,185,284,218,306,174,2.0,1.0,1
358,372,306,240,306,214,364,284,284,284,284,284,1.0,2.0,0
386,403,317,328,328,284,364,372,273,273,273,240,1.0,1.0,1
314,207,218,207,251,284,280,199,196,218,251,251,1.0,2.0,0
352,361,350,405,328,210,304,218,218,218,218,218,1.0,2.0,1
334,207,203,229,203,267,354,324,247,324,247,331,1.0,1.0,0
354,317,377,236,273,260,304,251,344,339,344,298,1.0,2.0,0
454,328,284,295,273,229,324,240,240,339,339,339,0.0,0.0,0
354,300,247,300,247,324,304,225,214,225,214,249,1.0,0.5,1
344,350,284,229,284,339,294,218,203,196,192,245,1.0,2.0,1
334,240,350,394,317,251,314,260,295,179,185,170,0.5,0.5,1
376,258,267,348,254,342,330,240,229,218,218,265,1.0,1.0,1
274,152,251,196,251,152,364,328,372,416,438,350,2.0,1.0,0
334,317,295,229,229,295,294,295,262,196,196,240,1.0,1.0,1
324,229,427,273,438,196,334,449,372,251,306,339,4.0,0.5,1
284,196,284,196,196,152,394,240,240,331,240,339,1.0,1.0,0
404,372,372,438,328,306,284,262,394,240,394,163,1.0,1.0,1
384,313,229,262,229,229,344,295,262,240,262,218,1.0,2.0,0
294,218,185,229,273,196,304,251,207,218,218,207,1.0,1.0,0
364,223,218,306,218,304,302,216,232,216,243,254,1.0,1.0,1
304,251,229,196,196,196,344,245,256,229,229,232,1.0,0.0,1
364,284,218,196,218,163,304,262,328,196,196,174,1.0,1.0,0
420,258,207,174,196,203,314,317,361,207,207,185,1.0,2.0,0
410,240,386,284,386,218,294,207,174,229,196,218,2.0,1.0,1
406,267,267,326,304,172,314,295,229,218,229,240,0.5,1.0,0
374,269,262,269,361,256,394,317,317,317,317,238,1.0,1.0,0
444,311,251,328,273,280,354,284,295,350,306,218,1.0,2.0,0
394,317,317,317,317,317,292,218,309,161,298,130,1.0,1.0,1
334,240,350,394,317,251,388,339,306,383,306,324,2.0,1.0,1
284,251,185,196,185,273,414,317,273,295,273,271,1.0,2.0,0
364,460,284,394,284,328,314,273,295,163,163,141,2.0,1.0,1
312,207,196,185,207,185,294,256,240,185,218,247,1.0,1.0,0
364,284,284,284,284,284,304,185,229,163,163,141,1.0,1.0,1
324,262,339,262,372,273,380,390,361,236,298,284,4.0,0.5,1
354,273,240,291,240,240,344,295,262,229,240,284,0.5,2.0,0
344,311,251,284,229,324,400,300,339,225,295,256,1.0,1.0,0
264,196,262,262,163,240,304,185,229,163,163,141,1.0,1.0,1
364,262,251,284,372,328,284,192,185,227,185,196,4.0,1.0,1
280,188,192,179,188,234,294,218,152,196,163,240,1.0,1.0,0
364,218,218,317,405,339,324,273,328,229,284,218,0.5,2.0,0
364,372,284,306,251,405,364,372,284,372,284,328,1.0,0.5,1
302,216,232,216,243,254,304,251,295,185,185,229,2.0,1.0,1
328,278,245,218,201,251,344,339,273,218,273,339,4.0,1.0,1
322,207,196,185,196,177,280,185,185,251,229,218,1.0,1.0,1
324,229,427,273,438,196,334,408,315,227,320,405,1.0,4.0,0
354,262,262,324,262,313,274,199,207,172,196,152,2.0,0.25,1
374,361,273,229,273,289,334,284,284,238,247,236,1.0,2.0,0
324,317,218,427,394,174,308,306,229,236,245,240,0.0,1.0,0
424,328,273,238,284,251,406,267,267,326,304,172,1.0,1.0,1
280,188,192,179,188,234,354,317,317,317,317,295,1.0,1.0,0
386,392,306,267,306,346,434,361,295,306,273,328,2.0,0.5,1
394,372,251,317,273,240,394,273,284,328,350,174,2.0,1.0,1
360,251,258,355,447,273,314,262,196,240,196,196,1.0,1.0,1
314,212,223,196,196,199,340,471,317,251,361,350,1.0,2.0,0
344,306,350,240,273,317,324,416,218,416,218,240,2.0,1.0,1
344,438,416,251,328,273,324,394,284,240,240,262,1.0,1.0,1
354,284,350,251,306,218,306,251,251,284,273,238,0.5,0.5,1
344,295,251,251,240,251,334,291,234,317,295,339,1.0,2.0,0
304,262,460,262,460,306,424,379,251,328,251,251,2.0,1.0,1
394,328,295,346,262,262,474,423,423,284,251,183,1.0,0.5,0
368,320,221,207,221,311,334,207,203,229,203,267,1.0,1.0,1
354,304,295,229,251,188,304,339,383,229,317,218,0.5,1.0,0
348,372,324,218,324,267,324,218,372,306,284,174,1.0,2.0,0
284,168,240,190,218,254,414,394,372,207,207,196,4.0,1.0,0
384,240,262,273,262,207,318,284,309,284,300,273,1.0,1.0,0
324,284,218,218,218,196,304,251,344,339,344,298,1.0,1.0,0
384,251,251,196,196,141,282,223,203,240,218,251,2.0,0.5,1
324,218,306,284,372,240,354,335,284,262,284,311,0.25,2.0,0
360,394,353,394,295,328,394,317,317,317,317,238,1.0,1.0,1
384,361,306,214,258,271,284,207,185,251,229,262,1.0,4.0,1
356,337,265,337,265,346,290,174,229,196,251,322,1.0,2.0,1
416,306,394,306,447,350,314,251,207,218,207,218,1.0,1.0,1
364,372,284,306,251,405,344,278,240,322,240,346,1.0,2.0,0
284,174,218,229,229,328,324,218,262,284,284,438,0.5,0.5,0
364,515,361,196,339,273,424,284,306,317,306,251,2.0,1.0,1
328,405,317,258,289,251,334,251,240,394,317,350,0.5,2.0,0
324,229,218,196,229,207,394,284,339,196,262,328,1.0,1.0,0
374,306,284,262,284,394,354,273,240,291,240,240,1.0,1.0,1
354,383,284,240,328,295,264,339,306,163,163,218,1.0,2.0,0
344,284,218,185,185,185,426,291,258,311,289,194,1.0,1.0,0
304,267,185,185,185,251,324,317,284,240,284,174,1.0,2.0,0
264,232,185,163,185,267,650,331,225,322,225,203,1.0,1.0,0
304,295,229,251,251,306,286,249,207,218,218,218,1.0,1.0,1
298,289,234,201,212,247,276,218,218,251,240,205,2.0,1.0,1
384,399,339,399,339,174,584,181,236,181,236,181,1.0,1.0,1
312,247,223,291,232,322,344,306,306,405,306,383,1.0,1.0,0
334,284,251,185,251,240,364,328,284,284,284,328,1.0,1.0,0
354,416,251,355,251,350,312,280,335,225,207,157,1.0,2.0,0
280,188,192,179,188,234,292,254,262,205,229,232,0.0,1.0,0
420,328,375,287,317,317,324,260,260,309,287,218,1.0,1.0,1
372,298,302,353,331,240,344,251,240,383,306,251,2.0,0.5,1
326,293,251,262,262,262,360,394,353,394,295,328,2.0,2.0,0
314,207,207,163,163,141,326,306,207,218,218,460,1.0,1.0,0
354,350,339,174,262,328,324,251,240,394,273,350,1.0,1.0,1
328,405,317,258,289,251,484,262,207,295,218,207,1.0,2.0,0
386,306,342,394,342,278,304,295,295,229,229,218,2.0,0.25,1
334,273,262,317,262,317,338,236,234,287,256,331,1.0,2.0,0
294,251,183,196,183,207,284,185,185,218,196,306,1.0,1.0,1
354,260,267,359,328,337,294,174,141,295,251,251,2.0,0.5,1
432,295,262,295,284,174,354,262,262,324,262,313,1.0,2.0,0
314,229,284,262,207,141,314,287,240,218,262,322,1.0,0.0,1
368,375,370,260,238,265,284,251,196,284,196,251,1.0,1.0,1
320,249,236,284,251,284,344,438,416,251,328,273,4.0,0.5,1
264,232,185,163,185,267,374,361,317,251,251,295,1.0,1.0,0
324,306,416,218,218,196,320,304,278,207,207,214,2.0,0.5,1
284,185,229,251,273,141,364,311,251,251,284,258,2.0,0.5,1
244,130,614,130,614,119,284,229,174,174,174,240,2.0,1.0,1
280,199,196,218,251,251,390,306,331,240,287,317,1.0,1.0,0
344,207,196,207,196,273,334,383,328,229,262,295,1.0,1.0,0
398,399,278,245,256,203,334,328,262,284,284,339,1.0,2.0,0
384,262,284,262,317,262,292,236,205,236,205,243,2.0,1.0,1
284,196,218,174,174,174,364,460,240,482,394,284,1.0,1.0,0
292,214,251,218,249,203,334,317,234,328,295,313,2.0,0.5,1
278,229,262,174,229,251,264,207,229,262,229,295,1.0,1.0,1
274,229,185,174,174,185,384,328,328,438,372,372,1.0,1.0,0
384,328,306,306,284,229,374,361,284,339,284,218,1.0,0.5,1
334,408,315,227,320,405,374,361,284,339,284,218,1.0,1.0,1
294,229,207,251,207,273,310,221,225,243,232,196,1.0,1.0,1
390,306,331,240,287,317,344,273,284,405,284,405,1.0,1.0,1
314,196,218,251,295,196,324,295,216,240,216,240,1.0,2.0,0
304,273,262,185,262,214,332,221,159,221,159,170,2.0,1.0,1
340,267,280,192,201,179,386,306,267,306,392,346,0.5,2.0,0
304,214,203,210,199,240,524,350,251,251,350,174,1.0,1.0,0
344,278,240,322,240,346,388,372,361,284,361,412,1.0,0.5,0
324,282,339,238,295,188,406,267,267,326,304,172,1.0,1.0,1
344,397,328,298,306,196,316,243,251,214,207,192,1.0,0.5,1
274,240,196,295,196,262,284,172,207,172,207,188,1.0,0.5,1
322,254,262,205,229,199,444,317,317,229,273,152,1.0,0.0,1
704,119,119,185,339,218,284,243,227,207,207,251,1.0,1.0,0
284,240,174,177,177,262,334,306,251,243,243,328,1.0,1.0,0
448,394,260,284,260,174,404,262,262,251,251,207,1.0,1.0,1
314,317,229,185,273,361,334,394,240,317,350,251,1.0,1.0,0
294,174,218,251,218,207,264,207,405,207,306,174,1.0,1.0,0
318,284,361,218,284,317,290,174,229,196,251,322,1.0,1.0,1
424,251,339,229,317,284,310,227,225,190,210,207,1.0,0.5,1
344,317,251,295,251,375,284,170,170,212,223,218,1.0,1.0,1
374,273,350,328,273,185,334,207,203,229,203,267,2.0,1.0,1
404,405,361,295,328,405,348,240,174,152,174,163,1.0,1.0,1
304,273,295,152,174,196,356,251,207,311,201,309,0.0,1.0,0
454,482,328,372,306,317,398,471,240,251,218,236,1.0,2.0,1
380,273,254,394,306,342,324,282,311,223,298,185,1.0,1.0,0
304,258,240,218,218,179,434,251,326,251,361,353,0.25,2.0,0
344,273,240,339,240,339,372,298,302,353,331,240,2.0,1.0,1
324,240,218,196,218,273,370,229,306,394,287,298,1.0,2.0,0
404,328,394,207,306,185,324,245,284,247,284,240,1.0,2.0,1
364,295,317,174,174,163,354,383,273,174,273,295,1.0,2.0,0
364,372,284,306,251,405,394,262,269,317,306,240,1.0,2.0,0
410,240,298,240,298,218,414,414,265,229,331,370,1.0,1.0,0
404,328,328,328,328,328,450,328,245,322,287,258,0.5,2.0,0
280,199,196,218,251,251,264,185,174,229,174,273,1.0,1.0,1
404,328,306,438,416,306,280,174,295,229,251,174,1.0,1.0,1
374,240,328,383,284,273,340,229,229,218,218,201,2.0,1.0,1
314,212,223,196,196,199,344,372,328,427,339,152,0.5,2.0,0
444,306,262,350,262,240,264,163,185,207,174,152,1.0,2.0,1
344,361,262,262,240,339,304,152,229,163,163,174,1.0,0.5,1
360,344,273,328,328,262,384,311,273,311,295,240,1.0,2.0,0
444,372,372,372,372,372,354,300,247,300,247,324,1.0,1.0,1
350,361,240,240,240,306,338,383,196,174,174,236,0.5,1.0,0
324,218,262,218,306,251,354,284,262,251,273,306,0.5,2.0,0
304,225,214,225,214,249,394,317,317,317,317,238,1.0,1.0,0
404,335,273,372,273,388,354,317,240,251,240,361,1.0,1.0,1
394,366,513,205,210,170,304,218,438,218,438,218,1.0,2.0,1
364,394,328,460,372,350,386,392,306,267,306,346,2.0,1.0,1
284,172,207,172,207,188,430,262,372,405,251,223,1.0,1.0,0
344,328,361,174,251,174,224,229,163,185,207,317,0.5,2.0,1
384,306,328,262,284,273,328,278,245,218,201,251,1.0,1.0,1
360,262,243,218,243,328,334,324,247,196,269,320,1.0,1.0,0
324,218,372,306,284,174,284,168,240,190,218,254,2.0,1.0,1
388,372,361,284,361,412,304,218,196,218,196,249,1.0,1.0,1
364,328,218,328,218,548,328,205,218,205,218,229,4.0,1.0,1
364,289,280,317,284,295,324,218,262,284,284,438,1.0,2.0,0
354,328,372,163,251,251,284,174,218,229,229,328,1.0,1.0,1
334,317,328,240,218,218,304,163,170,207,229,141,0.0,2.0,0
384,328,328,438,372,372,346,269,302,372,304,238,1.0,0.25,1
484,262,207,295,218,207,386,306,267,306,392,346,2.0,1.0,1
424,295,284,328,284,174,344,152,218,152,218,196,2.0,2.0,1
284,152,174,196,284,229,304,262,218,218,218,196,1.0,1.0,0
334,273,306,322,379,205,314,229,229,295,229,174,1.0,2.0,0
364,218,218,317,405,339,394,366,284,251,262,311,2.0,1.0,1
394,284,339,196,262,328,338,289,245,210,214,203,1.0,2.0,0
404,295,328,405,361,405,304,251,344,339,344,298,1.0,0.5,1
324,174,174,188,232,218,444,306,262,350,262,240,1.0,1.0,0
354,262,306,262,339,284,384,273,273,306,328,262,1.0,0.5,1
384,350,284,328,284,317,284,196,185,218,328,262,2.0,2.0,1
264,339,306,163,163,218,364,317,289,240,289,273,1.0,1.0,0
312,328,265,243,295,361,348,427,256,445,265,399,1.0,1.0,0
328,218,236,269,227,267,394,372,251,317,273,240,1.0,1.0,0
324,282,339,238,295,188,412,273,328,350,273,254,2.0,2.0,0
364,394,328,460,372,350,344,293,262,251,262,221,1.0,1.0,1
284,207,196,251,196,251,304,245,196,245,196,218,0.5,1.0,0
274,229,196,218,218,306,314,258,249,207,229,177,0.5,1.0,0
420,394,317,284,295,333,304,504,152,504,152,438,1.0,1.0,1
338,289,245,210,214,203,324,295,240,273,218,383,1.0,2.0,0
416,526,328,447,328,394,364,328,328,350,438,240,2.0,1.0,1
324,245,247,284,284,240,416,350,306,447,306,394,1.0,2.0,0
326,284,247,240,247,291,294,229,251,207,207,207,0.5,1.0,0
324,251,229,339,317,317,344,335,295,240,295,289,1.0,2.0,0
394,405,284,350,284,328,404,383,306,240,262,295,2.0,0.25,1
350,269,269,388,269,375,308,196,214,196,214,245,2.0,0.25,1
304,251,344,339,344,298,344,284,251,306,251,295,1.0,1.0,1
330,247,212,199,199,271,344,251,251,229,229,306,1.0,1.0,0
314,240,394,174,394,119,384,383,306,295,306,328,1.0,1.0,0
244,196,141,185,185,240,294,174,163,273,207,284,1.0,1.0,0
314,218,251,493,339,438,318,284,361,218,284,317,1.0,1.0,0
364,372,262,350,262,284,394,427,394,372,306,372,0.5,2.0,0
312,328,265,243,295,361,364,207,251,306,350,284,1.0,1.0,1
344,311,251,284,229,324,344,350,273,427,295,427,0.25,2.0,0
284,168,240,190,218,254,284,284,328,174,174,152,2.0,1.0,0
384,372,273,240,240,207,294,174,141,295,251,251,1.0,1.0,1
284,168,240,190,218,254,394,348,339,273,295,232,1.0,0.5,0
314,317,361,207,207,185,344,317,361,372,218,295,2.0,2.0,0
344,350,284,317,240,262,384,251,251,196,196,141,2.0,1.0,1
422,254,293,287,326,179,354,229,262,229,317,350,1.0,2.0,0
404,278,278,390,390,306,334,408,315,227,320,405,2.0,1.0,1
334,251,240,350,317,394,424,251,339,229,317,284,2.0,1.0,1
284,185,185,218,196,306,330,247,212,199,199,271,0.5,1.0,0
364,372,273,273,273,240,340,256,229,203,229,278,1.0,1.0,1
394,273,504,394,284,174,332,471,273,313,291,273,1.0,2.0,0
324,280,405,309,295,188,454,372,306,482,328,317,2.0,2.0,0
314,218,207,405,317,372,254,152,141,339,229,306,0.5,0.5,1
324,218,328,317,262,251,294,262,247,174,207,212,1.0,1.0,1
284,284,328,174,174,152,320,304,278,207,207,214,2.0,1.0,1
360,240,295,405,309,188,352,273,262,251,273,353,1.0,1.0,0
350,256,273,287,328,348,314,317,361,207,207,185,2.0,2.0,0
284,172,207,172,207,188,374,240,328,383,284,273,1.0,2.0,0
360,344,273,328,328,262,314,251,185,240,174,295,2.0,0.5,1
370,229,306,394,287,298,354,324,262,359,262,273,1.0,1.0,0
352,328,267,306,267,210,344,284,262,284,262,350,1.0,2.0,0
364,368,306,262,284,201,294,262,247,174,207,212,1.0,1.0,1
338,304,364,282,364,181,304,311,346,311,346,185,1.0,2.0,0
414,416,317,229,251,207,294,174,218,229,251,207,0.5,2.0,1
354,317,383,207,273,317,304,328,438,328,438,218,2.0,1.0,1
354,317,240,251,240,361,320,317,236,262,236,322,1.0,1.0,1
364,328,262,240,262,317,354,262,262,324,262,313,0.5,2.0,0
344,350,284,229,284,339,384,317,254,207,251,245,1.0,2.0,0
424,251,273,383,295,174,368,320,221,207,221,311,1.0,1.0,0
326,267,234,229,229,251,224,229,163,185,207,317,0.5,2.0,0
324,273,196,218,196,295,294,174,163,273,207,284,1.0,1.0,1
294,251,196,174,196,240,328,269,229,232,223,293,4.0,0.5,1
444,328,295,174,295,207,324,240,240,185,185,174,2.0,1.0,1
294,196,196,218,243,183,304,185,284,218,306,174,1.0,1.0,0
394,350,317,196,317,229,350,276,273,287,328,328,1.0,1.0,1
324,245,284,247,284,240,274,210,183,185,207,152,1.0,1.0,1
444,306,262,350,262,240,274,328,218,218,262,372,1.0,1.0,1
344,240,262,300,280,295,312,328,265,243,295,361,1.0,1.0,0
354,339,273,339,273,207,314,295,377,236,273,326,0.5,2.0,0
328,278,245,218,201,251,304,262,218,218,218,262,1.0,1.0,1
364,328,328,350,438,240,284,284,328,174,174,152,2.0,2.0,1
344,328,361,185,229,273,310,388,225,441,282,344,2.0,1.0,1
334,383,328,229,262,295,304,218,196,174,174,218,1.0,1.0,1
304,243,240,174,229,183,334,269,273,212,295,295,1.0,0.5,1
294,185,218,262,218,174,334,306,251,243,243,328,0.5,2.0,0
284,196,185,229,196,262,340,256,229,203,229,278,2.0,0.5,1
322,254,262,205,229,199,284,196,229,196,262,229,2.0,1.0,1
260,240,174,196,174,289,384,355,372,267,262,342,1.0,1.0,0
364,339,251,240,273,394,334,251,240,394,317,350,1.0,1.0,1
344,350,262,361,262,306,414,416,229,174,229,317,1.0,2.0,0
324,207,262,207,306,317,384,328,306,383,295,306,2.0,1.0,0
386,267,306,392,306,346,304,245,196,245,196,218,1.0,2.0,1
224,229,174,185,207,306,364,368,306,262,284,201,1.0,2.0,0
362,339,262,427,284,331,374,339,295,196,218,196,2.0,0.5,1
344,262,262,262,262,262,512,416,346,218,258,218,1.0,2.0,0
344,306,262,240,262,196,384,229,273,240,273,174,1.0,1.0,1
372,298,302,353,331,240,324,328,304,229,260,355,1.0,0.5,1
386,306,267,306,392,346,304,317,504,295,207,262,2.0,2.0,0
364,372,273,273,273,240,304,218,207,196,207,273,1.0,1.0,1
346,317,295,350,317,282,344,350,262,361,262,306,0.5,2.0,0
414,383,328,240,328,328,376,276,298,364,232,317,1.0,1.0,1
284,172,207,172,207,188,394,427,394,372,306,372,0.5,2.0,0
270,210,196,155,163,207,320,304,278,207,207,214,1.0,2.0,0
414,438,306,438,306,317,354,295,548,229,251,174,0.5,1.0,0
354,324,262,359,262,273,304,262,218,218,218,262,0.5,4.0,0
328,218,236,269,227,267,344,405,339,240,339,152,4.0,0.5,1
340,262,311,218,399,201,312,254,262,205,229,210,1.0,1.0,1
350,269,269,388,269,375,404,427,394,251,350,174,1.0,2.0,0
266,207,306,174,174,196,302,254,262,205,229,221,1.0,1.0,0
276,218,218,251,240,205,454,269,309,410,304,273,2.0,1.0,0
384,251,295,251,295,240,328,218,236,269,227,267,1.0,1.0,1
300,331,317,309,295,141,324,306,416,218,218,196,1.0,1.0,0
448,394,260,284,260,174,346,240,342,375,284,262,1.0,1.0,1
304,249,218,207,218,199,354,383,262,383,262,361,1.0,1.0,0
314,196,196,251,207,185,324,218,416,218,416,240,1.0,1.0,0
338,207,238,247,196,188,312,247,223,291,232,322,0.5,2.0,0
324,196,218,273,295,317,364,364,273,251,273,370,1.0,1.0,0
364,372,394,229,251,207,420,258,207,174,196,203,2.0,1.0,1
324,317,284,240,284,174,426,291,258,311,289,194,4.0,0.5,1
478,357,304,410,344,322,364,339,251,328,262,262,2.0,1.0,1
332,280,223,280,223,287,294,174,196,339,218,152,1.0,2.0,1
334,218,185,361,317,317,384,317,254,207,251,245,1.0,1.0,0
284,192,185,227,185,196,384,350,284,328,284,317,1.0,1.0,0
274,328,218,218,262,372,304,185,229,163,163,141,0.5,1.0,0
354,317,317,317,317,295,344,196,218,229,218,163,1.0,1.0,1
334,284,416,196,262,262,416,526,328,447,328,394,2.0,1.0,1
394,328,317,328,262,174,354,218,284,317,306,251,1.0,1.0,1
284,172,207,172,207,188,362,361,262,383,284,353,0.5,2.0,0
284,174,218,229,229,328,384,317,254,207,251,245,0.5,1.0,0
384,346,284,328,251,295,284,196,218,174,174,174,1.0,2.0,1
344,339,383,251,273,207,394,273,504,394,284,174,2.0,2.0,0
280,188,192,179,188,234,420,394,317,284,295,333,1.0,1.0,0
384,394,302,262,346,337,400,300,339,225,295,256,0.5,2.0,0
344,350,504,240,240,218,294,218,207,361,229,317,1.0,1.0,1
224,229,163,185,207,317,324,240,328,185,251,185,2.0,0.5,1
280,212,185,181,185,234,354,306,306,416,306,361,1.0,1.0,0
384,317,339,471,350,207,324,245,218,245,240,196,1.0,2.0,1
344,278,240,322,240,346,334,449,372,251,306,339,2.0,1.0,0
290,262,214,218,240,192,334,273,262,251,295,273,1.0,0.0,1
314,229,207,247,207,207,392,284,298,377,284,346,1.0,1.0,0
